CHARTIER,15332
GILLES,15283
LACOSTE,15281
LOISEAU,15176
DUHAMEL,15132
LAROCHE,15114
FERREIRA,15092
ROUSSET,15084
TOUSSAINT,14958
WAGNER,14811
FISCHER,14799
NORMAND,14790
MAILLET,14722
GUIBERT,14592
LABBE,14592
BAZIN,14535
ROCHER,14522
BONNIN,14490
MERLE,14477
JACQUOT,14473
GRENIER,14448
VALETTE,14403
LECONTE,14383
PELTIER,14356
PRUVOST,14335
AUGER,14250
VALLET,14196
POTTIER,14165
DESCAMPS,14076
PARENT,14074
BOUTIN,14067
POTIER,14017
CHAUVEAU,13921
MARTINEAU,13882
HERNANDEZ,13841
NEVEU,13825
PERON,13823
DELAHAYE,13813
VIAL,13781
BLOT,13690
DELAGE,13582
LEMONNIER,13579
PETITJEAN,13502
MAURIN,13489
RODRIGUES,13476
CROS,13430
LAFON,13412
FAIVRE,13389
CHRETIEN,13350
FOUQUET,13314
SERRE,13310
FAVRE,13302
BECKER,13292
FOUCHER,13283
GUYON,13259
JOSEPH,13252
MACE,13230
DOS SANTOS,13169
GALLET,13120
CHARBONNIER,13117
BOUVET,13113
SALMON,13098
LE CORRE,13080
FERNANDES,13068
BERNIER,13034
ROSSIGNOL,13017
DELANNOY,12853
LEVY,12840
PRIGENT,12814
LECOQ,12746
THIERRY,12714
CORNU,12694
GIRAULT,12681
JOURDAIN,12660
BEGUE,12628
ANDRIEU,12607
MAUREL,12589
RUIZ,12588
PARMENTIER,12550
GUY,12522
LABORDE,12501
GRAS,12482
GONCALVES,12446
CASTEL,12437
GERVAIS,12430
BOULAY,12423
CHAPUIS,12394
SAMSON,12384
DUCLOS,12344
DIJOUX,12339
CHAMBON,12326
STEPHAN,12301
SABATIER,12293
PONCET,12243
BESSE,12228
WEISS,12222
DOUCET,12197
BONHOMME,12192
HAMEL,12167
BERTHIER,12141
LETELLIER,12107
PREVOT,12085
GRAND,12038
GRANDJEAN,12013
BENOIST,11990
LEBLOND,11961
GOSSELIN,11958
LELEU,11947
COMTE,11939
FAVIER,11925
BELLANGER,11923
MARTINET,11892
BILLARD,11876
RAULT,11814
GEOFFROY,11796
FORESTIER,11781
BLONDEAU,11775
ROQUES,11771
RICARD,11768
POMMIER,11756
BOULET,11755
DROUET,11754
POISSON,11747
MAIRE,11650
MOUNIER,11612
GUEGUEN,11535
COMBES,11509
HUGUET,11501
MORAND,11472
LEONARD,11469
LEDOUX,11437
PRAT,11431
DUBREUIL,11408
FORTIN,11407
FERRE,11389
RIGAUD,11387
BROSSARD,11385
PICOT,11383
GRANGER,11329
MERLIN,11308
LAVAL,11305
CLAUDE,11212
MARQUET,11209
MOUTON,11193
BRAULT,11191
JEANNE,11190
MARC,11175
LEVASSEUR,11147
LE ROY,11143
GUILLEMIN,11133
BOCQUET,11132
CONSTANT,11127
PUJOL,11117
LAVIGNE,11110
BAUER,11062
HOFFMANN,11038
CHATELAIN,11034
LACOUR,10993
JUNG,10985
JAMET,10944
LALLEMAND,10919
WALTER,10896
BASSET,10895
PROVOST,10891
SALAUN,10884
TELLIER,10874
GIBERT,10873
MARTINS,10854
ROSE,10822
