Karna,1853
Eli,1852
Mariann,1850
Gry,1843
Nadja,1841
Fanny,1834
Marie-Louise,1788
Kathe,1787
Patricia,1765
Ena,1758
Tenna,1752
Katharina,1716
Maibritt,1707
Dorothea,1697
Jasmin,1684
Natascha,1659
Hannah,1656
Sussi,1651
Margot,1644
Marian,1642
Catharina,1630
A,1629
Norma,1626
Wilhelmine,1609
Sophia,1606
Jutta,1598
Nicole,1592
Bothilde,1573
Magna,1550
Rie,1514
Sille,1507
Regitze,1491
Benedicte,1478
Larsine,1469
Hjørdis,1458
Lynge,1456
Melanie,1454
Zenia,1445
Jeannette,1433
Brita,1431
Benthe,1424
J,1391
E,1382
Elva,1381
Stina,1363
Jacobine,1358
Birtha,1346
Evy,1341
Monika,1338
Boline,1336
Regine,1329
Kira,1326
Lina,1322
Dusine,1319
Nana,1318
Linnea,1314
Lissie,1314
Mai-Britt,1311
Luna,1306
Sisse,1298
Malou,1296
Emilia,1295
C,1289
Søs,1286
Ea,1280
Dorit,1279
Lovise,1273
Belinda,1272
Unavngivet,1261
Ali,1261
Catrine,1257
Elvine,1237
Jeanett,1229
Sabina,1225
Cæcilie,1224
Lisette,1223
Melissa,1215
Elena,1215
Fatima,1214
Hedevig,1212
Lily,1210
Gerd,1206
Severine,1203
Natasha,1203
Marina,1200
Hulda,1197
Fatma,1197
Birgith,1184
Celina,1183
June,1181
Marion,1179
Vang,1161
Abelone,1151
Marna,1150
Lonnie,1147
Sascha,1140
May,1135
Natalie,1132
Maya,1131
Lili,1123
Sussie,1108
Thomine,1107
Theresa,1106
Anne-Sofie,1105
Isabel,1098
Ingerlise,1095
Beate,1093
Jensigne,1093
Kim,1087
Nanny,1086
Åse,1085
Frieda,1082
Emily,1079
Solvej,1077
Estrid,1075
Antoinette,1071
Bianca,1070
Ritta,1068
Claudia,1067
Teresa,1063
Yasmin,1055
Anne-Grethe,1039
Margarethe,1032
Antonie,1021
Margareta,1020
Ellis,1018
Hilma,1017
Birgitta,1017
Sally,1015
Ursula,1012
Irena,1011
Marta,1007
Leila,1000
Jul,996
Liva,996
Franciska,995
Annine,988
Vibe,983
Katarina,981
Linette,978
Margaret,976
Sif,972
Linea,967
Leonora,966
Vicki,964
Jessica,962
Miriam,958
Gunver,957
Suzanne,956
S,953
Gyda,952
Michella,951
Celine,940
Brit,939
Jennifer,936
Anna-Lise,927
Kia,923
Margaretha,921
Xenia,915
Sissel,911
Greta,906
H,905
Ayse,903
Antonia,897
Ethel,897
Else-Marie,890
Constance,887
Mimi,886
Sandie,882
Kit,881
Michala,880
Lucie,878
Vinni,877
Regina,876
Silke,875
Mariam,874
Tilde,870
Tinna,870
Hildegard,868
Johnna,866
Nynne,852
Inger-Lise,852
Birgithe,845
Gunvor,844
Bibi,839
Jessie,836
Denise,835
Ottilie,835
Dyveke,832
Kitty,829
Sidse,826
Krestine,825
Albertine,821
Judithe,807
Vinnie,805
Liss,803
Guldborg,791
Ada,791
Stefanie,791
Camille,790
Alis,780
Terese,778
Louisa,774
Jeanet,770
Joy,766
Lonni,765
Agda,762
Daniella,761
Lajla,757
Kathinka,754
Hildur,753
Jacqueline,751
Bjørg,749
Debora,745
Carmen,742
Mathea,742
Rosalie,741
Hassan,740
Othilie,736
B,732
Christence,729
Freya,718
Ahmad,717
Cornelia,715
Marthine,713
Magdalena,711
Kristence,710
Lizette,708
Susie,701
Auguste,699
Maud,697
Ulrikke,695
Stinne,691
Adelheid,685
Michele,684
Amina,684
Theresia,684
Anitta,683
Kjerstine,681
Angela,674
Mine,674
Lucia,674
Didde,671
Tania,671
Veronica,659
Gunna,659
Elli,656
Bolethe,656
Madsine,650
Jill,650
Silje,649
Ann-Sofie,647
Michaela,645
Edit,644
De,643
Tonny,642
Kari,640
Edna,633
Lee,633
Joanna,629
Lenette,626
Margarete,625
Thilde,624
Natalia,620
Jean,619
Hatice,619
Zahra,618
Brigitte,616
L,613
Mira,612
Catharine,611
Emine,611
Vanda,610
Mina,609
Adda,608
Rakel,607
Kamille,607
Anna-Marie,607
Nete,607
Berta,602
Ulrikka,600
Siri,597
Martina,597
