Staal,402
Schwartz,402
Grøn,400
Fjord,398
Ørskov,397
Bugge,396
Illum,394
Mosegaard,394
Nørager,391
Eriksen,391
Jakobsen,390
Bitsch,389
Jacobsen,389
Nymark,388
Egeberg,387
Strange,387
Voigt,386
Bering,384
Busch,383
Dalby,381
Kramer,381
Rygaard,379
Flindt,377
Skovbo,376
Drejer,376
Kryger,374
West,374
Koefoed,374
Jæger,374
Holme,374
Harboe,374
Damm,372
Dall,372
Randrup,371
Kragelund,371
Engholm,371
Lunde,371
Østerby,370
Holck,370
Mygind,369
Vittrup,369
Broe,369
Albæk,369
Grønkjær,369
Baltzer,368
Cour,368
Høy,366
Schjødt,366
Broberg,365
Rostgaard,365
Uldall,363
Korsholm,362
Falkenberg,362
Richter,362
Aaby,360
Harder,359
Hjortshøj,359
Søndergård,358
Højberg,357
Alstrup,357
Voss,357
Breum,356
Halkjær,355
Guldbæk,355
Skjold,355
Iversen,355
Secher,354
Stilling,354
Lang,354
Holmegaard,353
Toftegaard,352
Stenberg,352
Kloster,350
Terp,350
Højland,350
Bork,350
Dueholm,349
von,349
Møldrup,348
Agerskov,348
Kærgaard,347
Krüger,347
Faber,347
Baun,346
Vest,346
Smidt,345
Vallentin,345
Skøtt,345
Thybo,345
Panduro,344
Hegelund,343
Helbo,343
Søborg,342
Ankjær,342
Hjelm,340
Lohmann,340
Eg,339
Tofte,338
Munck,338
Thestrup,337
Carøe,336
Runge,335
Risager,335
Grønbech,335
Meier,334
Ørsted,334
Kock,334
Dissing,333
Schneider,333
Hedelund,333
Sehested,333
Suhr,333
Kjærulff,333
Werner,332
Duelund,332
Mohr,332
Rosenkrantz,332
Engberg,331
Lassen,330
Müller,329
Gylling,329
Sejr,329
Agerbo,328
Reinhold,326
Elbæk,326
Fløe,325
Scheel,325
Pilegaard,324
Raahauge,324
Lundgren,324
Stjernholm,324
Skovbjerg,323
Rønde,322
Stengaard,322
Bechmann,322
Mortensen,321
Højrup,319
Stæhr,319
Birkedal,318
Ulrich,318
Kingo,318
Dybdahl,317
Vinding,317
Henriksen,317
Margr,316
Grønborg,316
Damgård,315
Johnsen,314
Høst,314
Foss,314
Lindgren,314
Tranberg,314
Lindstrøm,313
Hessellund,313
Nellemann,312
Hvidtfeldt,312
Frydenlund,312
Saaby,311
Blaabjerg,310
Reimer,310
Kildegaard,310
Raun,309
Skovgård,309
Lau,309
Brask,308
Enggaard,307
Løgstrup,306
Nygård,306
Foldager,306
Brøchner,306
Langballe,306
Fredslund,306
Kjøller,305
Bidstrup,305
Ibsen,305
Aakjær,304
Grøndahl,302
Westh,302
Gadegaard,302
Lomholt,300
Engelhardt,300
Holmberg,300
Wolff,299
Neumann,299
Risgaard,299
Bøgeskov,299
Gottlieb,297
Beyer,297
Thinggaard,296
Keller,296
Ebbesen,295
Serup,294
Vangsgaard,294
Skovsgaard,293
Kusk,293
Krabbe,292
Majgaard,292
Ammitzbøll,291
Boje,290
Færch,290
Skaaning,290
Jepsen,289
Byskov,289
Vig,289
Krøyer,289
Sandager,288
Tandrup,288
Ingerslev,288
Stage,287
Steenberg,286
Hedemann,286
Bachmann,286
Melchior,285
Lysgaard,285
Borregaard,284
Midtgaard,284
Stig,284
Hvass,283
Merrild,283
Skjoldborg,282
Kolding,281
Skovby,281
Simonsen,280
la,280
Egeskov,279
Rosenkvist,279
Filtenborg,279
Ravnholt,279
Halling,278
Hostrup,278
Refsgaard,278
Ali,278
Svendsen,276
Hee,276
Zacho,275
